id,who,date,post_code,gps,lat,lon,area,class_area,tiny_forest_name,species_id,species_name_latin,n_trees,tree_density,n_species,"Apple, crab","Birch, downy","Birch, silver",Blackthorn,Dogwood,Elder,"Guelder, rose",Hazel,"Maple, field","Oak, english","Oak, sessile","Willow, goat",Alder,"Cherry, bird","Cherry, wild","Elm, wych",Hawthorn,Hornbeam,"Lime, large-leaved","Lime, small-leaved",Spindle,Wild service tree,"Beech, common",Wayfaring tree,Bilberry,Dog Rose,Heather,Holly,Juniper,"Pine, scots",Rowan,"Willow, grey",Gorse,Whitebeam,Broom,"Buckthorn, purging","Pear, common",Aspen,Alder buckthorn,NA,"Poplar, black",Ash,Sweet chestnut,Cherry Plum,Wild Pear,Common privet
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",19,Rosa canina,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",26,Ulex europaeus,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",30,Corylus avellana,100,0.5,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",31,Calluna vulgaris,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",36,Juniperus communis,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",43,Quercus robur,100,0.5,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",44,Quercus petraea,100,0.5,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",47,Pinus sylvestris,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Volunteer Group, Local Residents, School Children",2022-03-25,G42 8BS,"55.830240, -4.259885",55.83024,-4.259885,200,NA,"Queen's Park Recreation Ground, Glasgow",51,Sorbus aucuparia,100,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",1,Alnus glutinosa,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",4,Malus sylvestris,100,0.497512437810945,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",9,Betula pubescens,100,0.497512437810945,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",10,Betula pendula,100,0.497512437810945,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",11,Prunus spinosa,100,0.497512437810945,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",15,Prunus padus,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",28,Crataegus monogyna,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",30,Corylus avellana,100,0.497512437810945,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",34,Carpinus betulus,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",38,Tilia platyphyllos,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",39,Tilia cordata,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",44,Quercus petraea,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",51,Sorbus aucuparia,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Corporate Employees, Volunteer Group, School Children, Earthwatch, Landscape contractors",2022-02-02,WV14 6LU,"52.576195,-2.073685",52.576195,-2.073685,201,16,"Shamrock, Moseley Park School",65,Salix caprea,100,0.497512437810945,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",1,Alnus glutinosa,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",4,Malus sylvestris,100,0.490196078431373,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",10,Betula pendula,100,0.490196078431373,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",11,Prunus spinosa,100,0.490196078431373,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",14,Rhamnus cathartica,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",15,Prunus padus,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",16,Prunus avium,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",19,Rosa canina,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",20,Cornus sanguinea,100,0.490196078431373,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",22,Sambucus nigra,100,0.490196078431373,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",28,Crataegus monogyna,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",30,Corylus avellana,100,0.490196078431373,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",38,Tilia platyphyllos,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",39,Tilia cordata,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",43,Quercus robur,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",44,Quercus petraea,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",51,Sorbus aucuparia,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",63,Sorbus torminalis,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",65,Salix caprea,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-21,WS13 7PY,"52.698821,-1.832111",52.698821,-1.832111,204,NA,"Yellow Frigate Bird, Eastern Avenue",73,Pyrus communis,100,0.490196078431373,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",1,Alnus glutinosa,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",4,Malus sylvestris,100,0.48780487804878,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",6,Populus tremula,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",10,Betula pendula,100,0.48780487804878,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",11,Prunus spinosa,100,0.48780487804878,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",19,Rosa canina,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",28,Crataegus monogyna,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",30,Corylus avellana,100,0.48780487804878,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",32,Ilex aquifolium,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",34,Carpinus betulus,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",38,Tilia platyphyllos,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",39,Tilia cordata,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",44,Quercus petraea,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-18,WS14 9AF,"52.679149,-1.823257",52.679149,-1.823257,205,NA,"Turtle Dove, Mesnes Green",63,Sorbus torminalis,100,0.48780487804878,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",1,Alnus glutinosa,100,0.478468899521531,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",9,Betula pubescens,100,0.478468899521531,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",11,Prunus spinosa,100,0.478468899521531,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",19,Rosa canina,100,0.478468899521531,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",28,Crataegus monogyna,100,0.478468899521531,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",30,Corylus avellana,100,0.478468899521531,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Corporate Employees, Volunteer Group, Local Residents, Earthwatch, Landscape contractors",2022-01-17,WS13 6SN,"52.686275,-1.819246",52.686275,-1.819246,209,NA,"Rhinoceros Hornbill, St Michaels Road",32,Ilex aquifolium,100,0.478468899521531,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
